player,team,position,games_played,current_points,avg_points_per_game,points_per_90,total_goal_involvement,recent_form_3_games,consistency,projected_simple,projected_form,projected_efficiency,projected_expected,final_projection,value_rating,value,points_per_million
Pedro Porro Sauceda,TOT,DEF,9,26,2.89,3.67,2,3.0,2.85,109.82000000000001,113.0,139.46,34.248888888888885,109.04544444444444,5.304427417491073,9.10565867487751,11.975569076106549
Jhon Arias,WOL,MID,9,26,2.89,4.12,0,3.33,1.76,109.82000000000001,122.66666666666667,156.56,45.46222222222222,108.62722222222223,4.751627247576211,10.126017206123592,10.727536800602232
Wilson Isidor,SUN,FWD,9,30,3.33,3.83,2,1.67,3.24,126.54,78.33333333333334,145.54,57.58222222222222,107.09883333333333,4.170917958006155,11.373534350144402,9.416495351066802
Maxence Lacroix,CRY,DEF,9,29,3.22,3.22,0,2.67,1.48,122.36000000000001,106.33333333333333,122.36000000000001,35.702222222222225,106.3577777777778,4.794107264544311,9.826613141339754,10.823442039286086
Julio Soler Barreto,BOU,DEF,9,1,0.11,10.0,0,0.0,0.33,4.18,1.0,380.0,1.0,106.19950000000001,5.366170735773511,8.765977195986999,12.114964210563699
Emile Smith Rowe,FUL,MID,9,9,1.0,8.92,0,1.0,0.0,38.0,38.0,338.96,9.644444444444444,106.1511111111111,4.230866260129381,11.113160795005397,9.551837957641965
Boubacar Kamara,AVL,MID,9,27,3.0,4.48,4,2.67,2.45,114.0,104.33333333333333,170.24,35.120000000000005,105.92333333333333,4.223671984965863,11.108202985827537,9.535595763642077
Gianluigi Donnarumma,MCI,GK,9,32,3.56,3.56,0,4.67,2.35,135.28,167.33333333333334,135.28,32.0,105.726,6.784063324302485,6.902942558540528,15.316077035755225
Alex Scott,BOU,MID,9,28,3.11,4.52,1,2.33,2.52,118.17999999999999,95.66666666666667,171.76,36.89333333333333,105.625,5.322530326544293,8.790041557967717,12.016439206053175
Georginio Rutter,BHA,MID,9,26,2.89,3.66,3,3.33,2.2,109.82000000000001,122.66666666666667,139.08,49.84444444444445,105.35277777777779,8.141036718116235,5.732032292272809,18.379655313491675
Phil Foden,MCI,MID,9,30,3.33,3.56,1,2.33,3.39,126.54,97.66666666666667,135.28,61.70666666666666,105.29833333333333,4.437977278550543,10.50942061051842,10.019423261825189
Victor Lindelöf,AVL,DEF,9,6,0.67,8.51,0,0.67,0.5,25.46,25.333333333333332,323.38,6.0,104.54766666666667,4.638669790265831,9.983049803755815,10.472517789837514
Michael Kayode,BRE,DEF,9,23,2.56,2.58,0,4.33,2.46,97.28,148.66666666666666,98.04,36.01777777777778,104.50122222222224,8.300852961686198,5.576234125773612,18.740465314971757
Lutsharel Geertruida,SUN,DEF,9,9,1.0,7.39,0,1.0,0.0,38.0,38.0,280.82,21.373333333333335,104.00316666666667,10.236236141033665,4.500374111242645,23.109893554593683
Charalampos Kostoulas,BHA,FWD,9,1,0.11,10.0,0,0.33,0.33,4.18,10.666666666666666,380.0,1.0,103.90975000000002,6.173960925210969,7.4547790223906825,13.938676074489068
Harry Wilson,FUL,MID,9,30,3.33,3.82,2,2.0,3.32,126.54,88.0,145.16,54.87555555555556,103.6438888888889,7.689817998580113,5.96994032495466,17.360958945544574
Dominik Szoboszlai,LIV,MID,9,26,2.89,2.89,0,3.33,1.9,109.82000000000001,122.66666666666667,109.82000000000001,66.21333333333334,102.13,5.1132270940271045,8.847093180623212,11.543904637930545
Mikkel Damsgaard,BRE,MID,9,29,3.22,3.61,2,2.33,2.82,122.36000000000001,96.66666666666667,137.18,48.20444444444445,101.10277777777779,6.266335979395842,7.14647308451694,14.147227112184911
Josh Acheampong,CHE,DEF,9,18,2.0,2.35,1,5.33,4.58,76.0,172.66666666666666,89.3,24.573333333333334,99.6985,10.02040517604324,4.407026811109534,22.622621616159268
Adama Traoré Diarra,FUL,MID,9,10,1.11,7.34,0,1.33,0.78,42.18000000000001,48.666666666666664,278.92,27.400000000000002,99.29166666666666,8.25931656186495,5.324894891860242,18.646690438612453
Jacob Murphy,NEW,MID,9,24,2.67,4.26,1,1.67,1.58,101.46,72.33333333333334,161.88,61.24888888888889,99.23055555555555,8.493667950596961,5.174787197896034,19.175775111274284
Tyler Dibling,EVE,MID,9,7,0.78,8.78,0,0.67,0.44,29.64,26.333333333333332,333.64,7.0,99.15333333333334,5.876110702581192,7.474113710006312,13.266232918103356
Christian Nørgaard,ARS,MID,9,1,0.11,10.0,0,0.33,0.33,4.18,10.666666666666666,380.0,1.0,98.96166666666667,5.850164455789572,7.4927505987457765,13.207655234545244
Nico González Iglesias,MCI,MID,9,20,2.22,4.28,0,3.33,1.3,84.36000000000001,116.66666666666667,162.64000000000001,31.986666666666665,98.91333333333336,4.770350182195387,9.184318323516932,10.769806734601145
Jayden Bogle,LEE,DEF,9,26,2.89,2.99,2,2.33,0.93,109.82000000000001,93.66666666666667,113.62,37.6,97.54433333333336,4.576918062798799,9.439984001450355,10.333103670339556
Yasin Ayari,BHA,MID,9,30,3.33,3.34,2,2.0,2.65,126.54,88.0,126.91999999999999,48.56,97.50500000000001,6.200171024545872,6.965712867182485,13.99784944616001
Bernardo Mota Veiga de Carvalho e Silva,MCI,MID,9,14,1.56,6.95,1,1.0,1.67,59.28,43.0,264.1,23.28,97.41499999999999,4.143514681935151,10.413561922834567,9.354628197522992
Tom Cairney,FUL,MID,9,9,1.0,7.51,0,1.33,0.87,38.0,47.666666666666664,285.38,18.40888888888889,97.36388888888888,4.346685600151569,9.921607326370506,9.813318113296695
Lamare Bogarde,AVL,DEF,9,21,2.33,4.79,0,1.33,2.6,88.54,59.666666666666664,182.02,22.288888888888888,96.94177777777779,9.191509443464458,4.671609071652746,20.75126070929587
Wilfried Gnonto,LEE,MID,9,1,0.11,10.0,0,0.0,0.33,4.18,1.0,380.0,1.0,96.545,6.501980824732296,6.576978975200518,14.679231964103481
Bafodé Diakité,BOU,DEF,9,26,2.89,2.89,0,2.67,1.54,109.82000000000001,103.33333333333333,109.82000000000001,28.06222222222222,96.53477777777779,4.570791891001167,9.35480424323868,10.319272885645864
João Victor Gomes da Silva,WOL,MID,9,27,3.0,3.33,0,2.67,1.0,114.0,104.33333333333333,126.54,40.14666666666667,96.255,5.662028115786719,7.5299766203655425,12.78290821510244
Chemsdine Talbi,SUN,MID,9,22,2.44,4.02,1,2.67,1.01,92.72,99.33333333333333,152.76,39.91555555555556,96.18222222222222,3.9872865470497434,10.684635486671677,9.001918908904539
Loum Tchaouna,BUR,MID,9,21,2.33,4.19,1,3.0,1.5,88.54,108.0,159.22000000000003,27.573333333333334,95.83333333333334,4.422462376662972,9.5983105753858,9.984395960169415
Zian Flemming,BUR,FWD,9,6,0.67,7.76,0,1.0,0.71,25.46,35.0,294.88,9.093333333333334,95.66375,4.891837002449434,8.66199192192656,11.044082107470137
Jake O'Brien,EVE,DEF,9,25,2.78,2.78,0,2.67,1.99,105.63999999999999,102.33333333333333,105.63999999999999,33.120000000000005,95.35166666666666,6.240654797759712,6.767690344583451,14.089247854400101
Samuel Chukwueze,FUL,MID,9,11,1.22,6.48,2,1.67,1.64,46.36,59.333333333333336,246.24,28.013333333333332,94.98666666666666,7.617479520839293,5.5232373061142415,17.19764359237582
Virgil van Dijk,LIV,DEF,9,27,3.0,3.0,0,2.0,2.18,114.0,85.0,114.0,32.02666666666667,94.88233333333334,6.050313863330632,6.946240291348328,13.659523620498854
Elliot Anderson,NFO,MID,9,27,3.0,3.0,0,2.67,1.22,114.0,104.33333333333333,114.0,46.72,94.76333333333332,9.639409243832041,4.354439501482293,21.762464101539354
Alexander Isak,LIV,FWD,9,20,2.22,3.24,2,3.0,1.72,84.36000000000001,107.0,123.12,46.16444444444444,94.66916666666667,4.749840343305866,8.828194510367489,10.723502586569754
Marcus Tavernier,BOU,MID,9,22,2.44,3.6,1,3.0,1.33,92.72,109.0,136.8,36.17777777777778,93.67444444444445,4.264596492297426,9.729388195354346,9.627989197632463
Kyle Walker,BUR,DEF,9,19,2.11,2.11,1,4.67,4.65,80.17999999999999,154.33333333333334,80.17999999999999,25.831111111111113,93.64422222222223,4.063662899385675,10.207177427014706,9.174350391360871
Manuel Ugarte Ribeiro,MUN,MID,9,15,1.67,6.19,0,1.33,1.0,63.459999999999994,53.666666666666664,235.22000000000003,15.773333333333333,92.03,5.947103126476729,6.854350422088843,13.42650934557182
Nathan Collins,BRE,DEF,9,19,2.11,2.11,0,4.0,2.76,80.17999999999999,135.0,80.17999999999999,37.81777777777778,91.6238888888889,3.887797699472234,10.438723967412571,8.777307377311516
Viktor Gyökeres,ARS,FWD,9,22,2.44,2.67,1,2.0,1.33,92.72,80.0,101.46,70.97777777777777,90.60391666666666,3.892201193980981,10.310839851979704,8.787248950362711
Đorđe Petrović,BOU,GK,9,31,3.44,3.44,0,2.67,1.51,130.72,108.33333333333333,130.72,31.0,90.17399999999999,4.41965095795685,9.037237870745532,9.978048745613137
Micky van de Ven,TOT,DEF,9,26,2.89,3.11,1,1.33,4.23,109.82000000000001,64.66666666666666,118.17999999999999,34.248888888888885,89.90177777777778,4.59262920661195,8.670601918471432,10.368574018633629
Martin Dúbravka,BUR,GK,9,27,3.0,3.0,0,4.0,2.55,114.0,143.0,114.0,27.0,89.55,6.5274636140286875,6.076639629293937,14.736763320355905
Saša Lukić,FUL,MID,9,22,2.44,3.77,4,1.67,2.07,92.72,70.33333333333334,143.26,50.87111111111111,89.29611111111112,6.3703362880778505,6.208869579732835,14.382023968194463
Sepp van den Berg,BRE,DEF,9,19,2.11,2.11,0,3.33,1.54,80.17999999999999,115.66666666666667,80.17999999999999,47.22666666666667,88.89466666666668,3.625624092609382,10.860136469727674,8.185409724312219
Luke Shaw,MUN,DEF,9,22,2.44,2.5,0,3.0,2.07,92.72,109.0,95.0,25.608888888888888,88.64044444444446,5.299091521488134,7.409226231438757,11.963522461809328
Rio Ngumoha,LIV,MID,9,4,0.44,8.33,0,0.33,0.53,16.72,13.666666666666666,316.54,5.288888888888889,88.05388888888889,4.0168096571224945,9.709785586312389,9.068571917078785
Hugo Ekitiké,LIV,FWD,9,21,2.33,4.31,2,0.67,3.28,88.54,40.33333333333333,163.77999999999997,37.88444444444444,86.76616666666666,5.403544270864681,7.1123651909786245,12.199340772985265
Keane Lewis-Potter,BRE,DEF,9,10,1.11,5.28,1,1.67,1.17,42.18000000000001,58.333333333333336,200.64000000000001,12.448888888888888,86.24061111111114,4.087646502856804,9.345033124203045,9.228497102675153
Brian Brobbey,SUN,FWD,9,6,0.67,7.12,0,0.67,0.5,25.46,25.333333333333332,270.56,6.0,85.93025000000002,4.4734855779772005,8.508291971100979,10.09958876492112
Enzo Le Fée,SUN,MID,9,22,2.44,2.72,0,3.33,1.33,92.72,118.66666666666667,103.36000000000001,28.315555555555555,85.76555555555555,5.348927087460263,7.102129357148068,12.07603399524612
Oscar Bobb,MCI,MID,9,11,1.22,5.53,0,1.67,1.09,46.36,59.333333333333336,210.14000000000001,21.826666666666668,84.415,3.365102043472737,11.111270935961624,7.597240719492393
Simon Adingra,SUN,MID,9,8,0.89,7.0,0,0.67,0.93,33.82,27.333333333333332,266.0,10.448888888888888,84.40055555555554,4.332964230619888,8.627849333107443,9.782339989606363
James Hill,BOU,DEF,9,17,1.89,3.34,0,2.33,2.42,71.82,84.66666666666667,126.91999999999999,23.057777777777776,84.27772222222222,3.4890491368771968,10.699119905136305,7.877070541266034
Ladislav Krejcí,WOL,DEF,9,24,2.67,2.67,2,1.0,2.65,101.46,53.0,101.46,49.004444444444445,83.85422222222222,3.8557500832902916,9.632930112060553,8.704954904347915
João Pedro Junqueira de Jesus,CHE,FWD,9,23,2.56,2.78,1,2.0,1.67,97.28,81.0,105.63999999999999,31.12,82.698,4.56816455528612,8.018545867793492,10.313341267044029
Vitaly Janelt,BRE,MID,9,8,0.89,6.5,0,1.0,0.33,33.82,37.0,247.0,11.351111111111111,82.29277777777777,8.656025137093808,4.21100312947118,19.54232168621355
Wilson Odobert,TOT,MID,9,14,1.56,4.71,0,1.67,0.53,59.28,62.333333333333336,178.98,28.435555555555556,82.25722222222223,5.2086362532015436,6.995074772862525,11.75930563906766
Kieran Trippier,NEW,DEF,9,21,2.33,2.33,0,2.33,3.32,88.54,88.66666666666667,88.54,28.733333333333334,80.98200000000001,3.1643822688728993,11.33553199132669,7.144084641282198
Neco Williams,NFO,DEF,9,24,2.67,2.67,2,0.67,4.18,101.46,43.33333333333333,101.46,45.266666666666666,80.168,2.9622917538734974,11.987139805665652,6.687833903639721
Joshua Zirkzee,MUN,FWD,9,4,0.44,7.0,0,0.33,0.53,16.72,13.666666666666666,266.0,8.64,80.06949999999999,3.68541119765059,9.623288735776569,8.320388403428554
Ezri Konsa Ngoyo,AVL,DEF,9,22,2.44,2.44,0,2.0,1.33,92.72,80.0,92.72,24.06222222222222,79.61311111111111,4.119715209470725,8.559723807275759,9.300897190565895
Lucas Bergvall,TOT,MID,9,23,2.56,3.6,2,0.67,3.5,97.28,42.33333333333333,136.8,40.27111111111111,79.17111111111112,6.377282905561304,5.498869431805631,14.397707036501531
Cristian Romero,TOT,DEF,9,24,2.67,2.67,1,1.0,3.57,101.46,53.0,101.46,30.573333333333334,78.78566666666666,3.2470584769000035,10.747302063073136,7.330739026808213
Rico Lewis,MCI,DEF,9,4,0.44,6.29,0,0.67,0.53,16.72,23.333333333333332,239.02,7.093333333333334,78.69583333333333,3.108288193489255,11.214316548161332,7.01744355042627
Jorge Cuenca Barreno,FUL,DEF,9,6,0.67,5.49,0,1.33,1.32,25.46,44.666666666666664,208.62,6.0,78.30533333333334,6.3335393827704785,5.476299833986338,14.298949237104297
Jackson Tchatchoua,WOL,DEF,9,15,1.67,3.32,0,2.0,1.32,63.459999999999994,73.0,126.16,18.608888888888888,77.33794444444445,8.123705675429164,4.216778563975573,18.340527791796198
Lucas Tolentino Coelho de Lima,WHU,MID,9,20,2.22,2.3,0,2.33,1.39,84.36000000000001,87.66666666666667,87.39999999999999,48.355555555555554,76.94555555555556,2.978905771523733,11.441135387422033,6.725342629906005
Mateus Gonçalo Espanha Fernandes,WHU,MID,9,21,2.33,2.63,0,2.33,1.0,88.54,88.66666666666667,99.94,28.862222222222222,76.50222222222222,4.2087876459743745,8.051177245127437,9.501992055698596
Morgan Gibbs-White,NFO,MID,9,19,2.11,2.5,0,2.33,1.17,80.17999999999999,86.66666666666667,95.0,43.36,76.30166666666668,3.914056497918625,8.63474039955534,8.836590694793319
Ethan Ampadu,LEE,MID,9,23,2.56,2.58,0,2.0,1.33,97.28,81.0,98.04,28.413333333333334,76.18333333333334,5.121639026945226,6.588603244452243,11.562895883506336
Chris Wood,NFO,FWD,9,16,1.78,2.64,0,1.67,0.44,67.64,64.33333333333334,100.32000000000001,57.63111111111111,76.10516666666668,4.704234607343459,7.165846813253039,10.620540551594297
Maximilian Kilman,WHU,DEF,9,19,2.11,2.11,0,2.33,0.93,80.17999999999999,86.66666666666667,80.17999999999999,27.37777777777778,75.46122222222223,3.290286483908691,10.158567546018347,7.42833296922845
Senne Lammens,MUN,GK,9,21,2.33,2.33,0,4.0,3.91,88.54,137.0,88.54,21.0,75.39300000000001,4.322686026070076,7.725377026569805,9.759135345848065
Pascal Struijk,LEE,DEF,9,21,2.33,2.33,0,1.33,1.41,88.54,59.666666666666664,88.54,36.59555555555556,75.16911111111112,2.8848364012988186,11.541455363565179,6.5129664104935925
Calvin Bassey,FUL,DEF,9,20,2.22,3.36,0,0.67,2.99,84.36000000000001,39.33333333333333,127.67999999999999,21.031111111111112,74.91122222222222,7.412017432883744,4.476646503272836,16.73378100492306
Ferdi Kadıoğlu,BHA,DEF,9,18,2.0,2.18,0,2.0,0.87,76.0,76.0,82.84,34.36888888888889,74.03244444444445,3.4942738152981776,9.384421517400755,7.888866064591433
Joelinton Cássio Apolinário de Lira,NEW,MID,9,19,2.11,2.36,0,2.33,1.36,80.17999999999999,86.66666666666667,89.67999999999999,37.431111111111115,73.48944444444444,3.8191883761047167,8.523073534682608,8.622411169561865
John Stones,MCI,DEF,9,2,0.22,6.67,0,0.0,0.44,8.36,2.0,253.46,2.0,73.10050000000001,3.309252155513402,9.78436934092283,7.471150919687728
Lyle Foster,BUR,FWD,9,22,2.44,2.7,2,1.0,2.13,92.72,51.0,102.60000000000001,31.924444444444443,73.03916666666666,2.8956118864061606,11.172691567033695,6.537293742376016
Yéremy Pino Santos,CRY,MID,9,17,1.89,2.43,0,1.67,1.05,71.82,65.33333333333334,92.34,59.92,72.35333333333334,4.563782577834318,7.022244536259698,10.303448272092124
Konstantinos Mavropanos,WHU,DEF,9,19,2.11,2.22,0,1.67,1.05,80.17999999999999,67.33333333333334,84.36000000000001,31.115555555555552,72.32194444444445,4.69043653731197,6.8296615260105975,10.589389264608226
Carlos Alcaraz Durán,EVE,MID,9,6,0.67,5.73,0,1.0,0.71,25.46,35.0,217.74,10.124444444444444,72.08111111111111,4.555805589903708,7.008073377754062,10.285438982405685
Anthony Gordon,NEW,MID,9,17,1.89,2.52,0,2.67,1.45,71.82,94.33333333333333,95.76,26.40888888888889,72.08055555555555,2.956517648572995,10.798911959109958,6.674797963766009
Emiliano Martínez Romero,AVL,GK,9,25,2.78,2.78,0,2.0,1.48,105.63999999999999,83.0,105.63999999999999,25.773333333333333,72.01199999999999,3.1619635388295624,10.08765837472001,7.138623982396581
Tyler Adams,BOU,MID,9,20,2.22,2.38,0,2.33,0.67,84.36000000000001,87.66666666666667,90.44,25.026666666666667,71.87333333333333,3.958886301761698,8.041500789303438,8.93780094244809
Anthony Elanga,NEW,MID,9,13,1.44,4.06,0,1.67,0.88,54.72,61.333333333333336,154.27999999999997,16.73777777777778,71.76777777777778,4.395296770378,7.232420124938035,9.923065383095768
Malo Gusto,CHE,DEF,9,15,1.67,2.23,2,2.67,2.12,63.459999999999994,92.33333333333333,84.74,19.511111111111113,71.51222222222222,5.6686078876660995,5.58786889687903,12.79776307245928
Evann Guessand,AVL,MID,9,17,1.89,2.99,0,1.67,0.78,71.82,65.33333333333334,113.62,31.177777777777777,70.48777777777778,7.4637509818565455,4.183107531641898,16.850577529885026
Xavi Simons,TOT,MID,9,17,1.89,2.74,1,1.67,1.62,71.82,65.33333333333334,104.12,40.45777777777778,70.43277777777777,2.73815067650874,11.39356999496445,6.181800595327587
Norberto Bercique Gomes Betuncal,EVE,FWD,9,14,1.56,2.31,0,1.67,0.53,59.28,62.333333333333336,87.78,55.502222222222215,69.53508333333335,5.713033718437419,5.391126757731355,12.898061288136818
Alexis Mac Allister,LIV,MID,9,17,1.89,2.62,0,2.0,0.33,71.82,75.0,99.56,27.053333333333335,68.35833333333333,4.987196222885423,6.0712394319145995,11.259370364145918
Sander Berge,FUL,MID,9,20,2.22,2.26,0,2.0,0.67,84.36000000000001,78.0,85.88,23.866666666666667,68.02666666666667,3.285519444084245,9.171017035580167,7.41757063614082
Carlos Henrique Casimiro,MUN,MID,9,15,1.67,3.18,2,1.33,1.8,63.459999999999994,53.666666666666664,120.84,33.17333333333333,67.785,3.8999502944582627,7.698690834687016,8.804743748715003
Tyrone Mings,AVL,DEF,9,20,2.22,2.86,0,0.33,2.99,84.36000000000001,29.666666666666664,108.67999999999999,23.73777777777778,67.77222222222223,2.8344071534885686,10.590874989530189,6.399114548063285
Tim Iroegbunam,EVE,MID,9,11,1.22,4.01,2,1.67,1.72,46.36,59.333333333333336,152.38,11.644444444444444,67.42944444444444,3.717031691870091,8.03518108281046,8.391776582197409
Guglielmo Vicario,TOT,GK,9,23,2.56,2.56,0,2.0,2.19,97.28,81.0,97.28,23.0,67.176,5.713808984538809,5.207517925824252,12.899811571818509
Francisco Evanilson de Lima Barbosa,BOU,FWD,9,19,2.11,2.11,1,1.33,1.27,80.17999999999999,57.666666666666664,80.17999999999999,37.81777777777778,67.15916666666666,3.1045478393552424,9.581848352195852,7.008999119807187
Jordan Pickford,EVE,GK,9,22,2.44,2.44,0,2.33,1.51,92.72,89.66666666666667,92.72,23.031111111111112,67.081,2.80097502699297,10.6079787832739,6.323636327946826
Maxime Estève,BUR,DEF,9,16,1.78,1.78,0,2.33,3.49,67.64,83.66666666666667,67.64,20.124444444444443,65.74455555555555,6.049998428357931,4.8133438012586005,13.658811477036933
Amad Diallo,MUN,MID,9,15,1.67,1.85,1,2.0,1.32,63.459999999999994,73.0,70.3,55.85777777777778,65.65444444444444,2.5381088997663297,11.457667893708727,5.730175202625181
Dean Henderson,CRY,GK,9,22,2.44,2.44,0,2.0,1.59,92.72,80.0,92.72,23.031111111111112,64.906,3.8405129203824986,7.4857956247277935,8.670554641592982
Jack Harrison,LEE,MID,9,10,1.11,3.94,0,1.33,0.33,42.18000000000001,48.666666666666664,149.72,17.604444444444447,64.54277777777777,2.7687157112351866,10.325513014481633,6.250805910297716
Matz Sels,NFO,GK,9,21,2.33,2.33,0,2.33,0.71,88.54,88.66666666666667,88.54,21.0,64.518,3.749654176977297,7.6213521984993235,8.46542691108067
Dango Ouattara,BRE,MID,9,12,1.33,2.6,0,1.67,1.0,50.540000000000006,60.333333333333336,98.8,48.217777777777776,64.47277777777778,2.752848721254698,10.373764555727712,6.214983715066112
Jefferson Lerma Solís,CRY,MID,9,8,0.89,4.82,0,0.67,0.93,33.82,27.333333333333332,183.16000000000003,13.155555555555555,64.36722222222222,3.56406750483058,7.999469692975228,8.046436162980479
Josh Laurent,BUR,MID,9,17,1.89,2.6,0,1.67,0.33,71.82,65.33333333333334,98.8,18.933333333333334,63.721666666666664,6.291089216098763,4.486458277801803,14.203111390102553
Ethan Nwaneri,ARS,MID,9,7,0.78,5.08,0,0.33,0.97,29.64,16.666666666666664,193.04,10.866666666666667,62.553333333333335,2.362133420984127,11.729739952894633,5.332883216894897
Matheus Santos Carneiro da Cunha,MUN,MID,9,12,1.33,2.46,0,1.67,0.71,50.540000000000006,60.333333333333336,93.48,39.06666666666666,60.855000000000004,3.6561684894536284,7.37245985537176,8.254368446056647
Josh King,FUL,MID,9,14,1.56,2.17,0,2.0,0.88,59.28,72.0,82.46,28.306666666666665,60.51166666666667,4.0047205274541815,6.692821647749793,9.041278828491032
Kevin Danso,TOT,DEF,9,3,0.33,5.0,0,0.33,0.5,12.540000000000001,12.666666666666666,190.0,3.2577777777777777,60.077722222222235,2.633961472575862,10.102907841624397,5.94657727893939
Jørgen Strand Larsen,WOL,FWD,9,14,1.56,1.92,0,2.0,0.73,59.28,72.0,72.96,24.56888888888889,60.06233333333334,2.8766406982439023,9.248236569011517,6.4944633374309335
Bernd Leno,FUL,GK,9,20,2.22,2.22,0,2.0,2.28,84.36000000000001,78.0,84.36000000000001,20.0,60.01200000000001,4.5593191747413515,5.830159760018776,10.29337144610369
Veljko Milosavljevic,BOU,DEF,9,6,0.67,4.44,0,0.33,1.32,25.46,15.666666666666666,168.72000000000003,8.32,59.995833333333344,3.0327670447353032,8.762426514264448,6.846942822934434
Thierno Barry,EVE,FWD,9,9,1.0,3.65,0,1.0,0.0,38.0,38.0,138.7,10.546666666666667,59.127250000000004,6.35215299687935,4.1229596224785885,14.340972363065402
Crysencio Summerville,WHU,MID,9,15,1.67,1.98,0,1.33,0.5,63.459999999999994,53.666666666666664,75.24,43.22666666666667,58.89833333333333,2.9716954234305324,8.77891938835185,6.7090641487700085
Nikola Milenković,NFO,DEF,9,15,1.67,1.67,0,1.67,0.87,63.459999999999994,63.333333333333336,63.459999999999994,23.89333333333333,58.89033333333333,4.272552325151439,6.105187036864345,9.645950726446491
Igor Jesus Maciel da Cruz,NFO,FWD,9,8,0.89,3.32,0,1.0,0.33,33.82,37.0,126.16,26.94666666666667,58.78075,3.838135014764584,6.7835530571613925,8.665186150190895
Emmanuel Agbadou,WOL,DEF,9,15,1.67,2.44,0,0.67,1.32,63.459999999999994,34.33333333333333,92.72,22.47555555555556,58.57194444444445,6.1405624429743035,4.224972054998678,13.863273811514661
Vitalii Mykolenko,EVE,DEF,9,14,1.56,1.57,0,2.0,1.42,59.28,72.0,59.660000000000004,21.862222222222222,58.520611111111116,4.835933728835636,5.360074956328222,10.91787178125567
Felipe Rodrigues da Silva,NFO,DEF,9,15,1.67,1.79,0,1.67,1.0,63.459999999999994,63.333333333333336,68.02,17.06222222222222,58.265777777777785,2.3300282656878317,11.07629999026829,5.260400840440443
Pau Torres,AVL,DEF,9,13,1.44,1.63,0,2.33,1.59,54.72,80.66666666666667,61.94,14.546666666666667,58.26516666666667,3.3407122632029616,7.7252451990143225,7.542177000945009
Aaron Hickey,BRE,DEF,9,11,1.22,2.68,0,1.33,0.97,46.36,49.666666666666664,101.84,13.706666666666667,58.18266666666668,3.8875736085873567,6.629142398810647,8.776801457320541
Patrick Dorgu,MUN,DEF,9,14,1.56,2.31,2,0.67,2.01,59.28,33.33333333333333,87.78,28.564444444444447,57.46338888888889,5.672108930723465,4.487340479536141,12.805667221139617
Noah Sadiki,SUN,MID,9,16,1.78,1.81,0,2.0,0.83,67.64,74.0,68.78,19.351111111111113,57.44277777777778,2.919960866756711,8.713662866821158,6.592265348766419
Dilane Bakwa,NFO,MID,9,11,1.22,3.06,0,1.0,0.67,46.36,40.0,116.28,25.177777777777777,56.95444444444444,3.7566900023477645,6.715287517728841,8.481311380053441
David Brooks,BOU,MID,9,14,1.56,2.6,0,1.0,1.01,59.28,43.0,98.8,22.764444444444443,55.96111111111111,2.6620131633367063,9.311474991625564,6.009908329393646
Frank Onyeka,BRE,MID,9,5,0.56,4.51,0,0.67,0.53,21.28,24.333333333333332,171.38,5.0,55.498333333333335,2.2059871807413574,11.143440735837263,4.980358818156668
Lewis Dunk,BHA,DEF,9,15,1.67,1.67,0,1.33,0.87,63.459999999999994,53.666666666666664,63.459999999999994,20.8,55.38133333333334,2.1177753423790904,11.583128411238288,4.781206887044501
Alphonse Areola,WHU,GK,9,17,1.89,1.89,0,2.33,1.05,71.82,84.66666666666667,71.82,17.0,55.194,2.7966169301505377,8.741807479586512,6.313797247181046
Niclas Füllkrug,WHU,FWD,9,12,1.33,1.98,0,1.33,0.87,50.540000000000006,50.666666666666664,75.24,32.493333333333325,54.84675,3.136613430222633,7.745193128252104,7.081392173416022
Florian Wirtz,LIV,MID,9,12,1.33,1.97,0,1.33,1.0,50.540000000000006,50.666666666666664,74.86,42.031111111111116,54.52444444444444,5.0564370746785405,4.776271363534124,11.415692345440767
Destiny Udogie,TOT,DEF,9,13,1.44,1.92,0,1.33,0.73,54.72,51.666666666666664,72.96,17.76888888888889,54.20677777777777,2.160849792021885,11.111466073617034,4.878454149852094
Mitoma Kaoru,BHA,MID,9,17,1.89,2.13,1,0.67,2.15,71.82,36.33333333333333,80.94,27.053333333333335,54.03666666666666,2.763760191477,8.660252309501107,6.239618054474392
Ross Barkley,AVL,MID,9,3,0.33,4.58,0,0.67,0.5,12.540000000000001,22.333333333333332,174.04,7.124444444444444,54.00944444444444,2.513941156848268,9.516055209038097,5.675612767898583
Timothy Castagne,FUL,DEF,9,13,1.44,1.44,0,2.0,1.33,54.72,71.0,54.72,15.706666666666667,53.94033333333334,3.373130643985631,7.083090892920972,7.6153665326027
Luis Guilherme Lira dos Santos,WHU,MID,9,6,0.67,4.32,0,0.33,0.5,25.46,15.666666666666666,164.16000000000003,7.804444444444444,53.27277777777778,3.7862598383315715,6.232141118453767,8.548069879231985
Endo Wataru,LIV,MID,9,2,0.22,5.0,0,0.33,0.44,8.36,11.666666666666666,190.0,2.0,53.00666666666667,2.0909820504968932,11.22852061530143,4.720716867583869
Curtis Jones,LIV,MID,9,8,0.89,2.84,0,1.0,0.33,33.82,37.0,107.91999999999999,32.74666666666667,52.87166666666666,2.013974385460186,11.628170983922683,4.546860098614647
